recordID,scientificName,acceptedName,commonName,regionGroup,primaryMicroregion,secondaryMicroregions,fineHabitatTags,fineHabitatSummary,nativeHabitat,soilDescription,moistureWaterLight,wetlandStatusSummary,confidence,reviewNeeded,publicStatus,publicationNote,lbjProfileURL,usdaPlantsURL,fnaSearchURL,fnaDirectCandidateURL,wetlandPlantListURL,nrcsWebSoilSurveyURL,nrcsEDITURL,epaEcoregionsURL,tpwdEMSURL,sourceUseNote,datasetVersion,lastUpdated,onlineSlug
65,Coreopsis basalis,Coreopsis basalis,"Goldenmane Tickseed, Golden-wave",Upland prairie and open grassland systems,Shallow Upland Prairie,,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Prairie, Plains, Meadows, Pastures, Savannas",Sandy,Dry; Low; Sun,,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=COBA2,https://plants.usda.gov/home/basicSearchResults?searchString=Coreopsis+basalis,https://floranorthamerica.org/Special:Search?search=Coreopsis+basalis,https://floranorthamerica.org/Coreopsis_basalis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,coreopsis-basalis
66,Coreopsis lanceolata,Coreopsis lanceolata,"Lanceleaf Coreopsis, Lance-leaved Coreopsis, Lanceleaf Tickseed, Sand Coreopsis",Upland prairie and open grassland systems,Shallow Upland Prairie,,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Open woodlands, Prairie, Plains, Meadows, Pastures, Savannas","Sandy, gravelly soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous","Dry; Medium; Sun , Part Shade , Shade","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: UPL FACU FACU FACU UPL FACU FACU UPL | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=COLA5,https://plants.usda.gov/home/basicSearchResults?searchString=Coreopsis+lanceolata,https://floranorthamerica.org/Special:Search?search=Coreopsis+lanceolata,https://floranorthamerica.org/Coreopsis_lanceolata,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,coreopsis-lanceolata
67,Croton texensis,Croton texensis,"Texas Croton, Doveweed, Texas Goatweed",Upland prairie and open grassland systems,Shallow Upland Prairie,,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Sandy loam, loose blowing sand.",,,,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=CRTE4,https://plants.usda.gov/home/basicSearchResults?searchString=Croton+texensis,https://floranorthamerica.org/Special:Search?search=Croton+texensis,https://floranorthamerica.org/Croton_texensis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,croton-texensis
68,Dalea aurea,Dalea aurea,"Golden Dalea, Golden Prairie Clover",Upland prairie and open grassland systems,Shallow Upland Prairie,,open dry upland prairie/grassland,open dry upland prairie/grassland,,,Dry; Sun,,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DAAU,https://plants.usda.gov/home/basicSearchResults?searchString=Dalea+aurea,https://floranorthamerica.org/Special:Search?search=Dalea+aurea,https://floranorthamerica.org/Dalea_aurea,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,dalea-aurea
69,Dalea purpurea,Dalea purpurea,Purple Prairie Clover,Upland prairie and open grassland systems,Shallow Upland Prairie,,open dry upland prairie/grassland,open dry upland prairie/grassland,Prairies and dry hills.,,Dry; Low; Sun; High,,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DAPU5,https://plants.usda.gov/home/basicSearchResults?searchString=Dalea+purpurea,https://floranorthamerica.org/Special:Search?search=Dalea+purpurea,https://floranorthamerica.org/Dalea_purpurea,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,dalea-purpurea
70,Datura wrightii,Datura wrightii,"Jimsonweed, Sacred Thorn-apple, Thorn-apple, Angel Trumpet, Sacred Datura, Western Jimson Weed",Upland prairie and open grassland systems,Shallow Upland Prairie,Deep Clay Prairie; Upland Woodland; Karst Outcrops,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Often found in floodplains throughout Texas. Well-drained loam, sand, clay.","Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous","Dry; Medium; Sun , Part Shade","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: UPL UPL UPL FACU UPL UPL FACU FACU UPL | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DAWR2,https://plants.usda.gov/home/basicSearchResults?searchString=Datura+wrightii,https://floranorthamerica.org/Special:Search?search=Datura+wrightii,https://floranorthamerica.org/Datura_wrightii,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,datura-wrightii
71,Delphinium carolinianum,Delphinium carolinianum,"Larkspur, Carolina larkspur",Upland prairie and open grassland systems,Shallow Upland Prairie,Deep Clay Prairie; Shallow Upland Prairie,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Dry, open woods; sandy hills; brushlands","Dry, sandy soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous",Dry; Low; Part Shade,,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DECA3,https://plants.usda.gov/home/basicSearchResults?searchString=Delphinium+carolinianum,https://floranorthamerica.org/Special:Search?search=Delphinium+carolinianum,https://floranorthamerica.org/Delphinium_carolinianum,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,delphinium-carolinianum
72,Desmanthus illinoensis,Desmanthus illinoensis,"Illinois Bundleflower, Bundleflower, Prairie Bundle Flower, Prickleweed, Illinois Desmanthus, Prairie Mimosa",Upland prairie and open grassland systems,Shallow Upland Prairie,Riparian Banks,dry upland prairie slope,dry upland prairie slope,"Frequent in North Central Texas, rare in Edwards Plateau and Plains Country, rare in Southeast Texas and Trans-Pecos. Grows in clay or caliche soils in open areas. Open, wooded slopes; rocky prairies; stream banks; roadsides; waste places",Various soils. Does not tolerate coarse sands or dense clays.,Moist; Medium; Sun; Medium,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FAC FACU FAC FACU FACU FACU FACU | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DEIL,https://plants.usda.gov/home/basicSearchResults?searchString=Desmanthus+illinoensis,https://floranorthamerica.org/Special:Search?search=Desmanthus+illinoensis,https://floranorthamerica.org/Desmanthus_illinoensis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,desmanthus-illinoensis
73,Dichondra carolinensis,Dichondra carolinensis,"Carolina Ponyfoot, Ponyfoot",Savanna and woodland-edge systems,Upland Savanna,Upland Woodland; Shallow Upland Prairie,woodland/wood edge; dry upland; shade/part shade,pine-oak savannas and woods; high light; dry loamy soil,,,,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FAC FACW FAC FAC FACW | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DICA3,https://plants.usda.gov/home/basicSearchResults?searchString=Dichondra+carolinensis,https://floranorthamerica.org/Special:Search?search=Dichondra+carolinensis,https://floranorthamerica.org/Dichondra_carolinensis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,dichondra-carolinensis
74,Dracopis amplexicaulis,Dracopis amplexicaulis,"Clasping Coneflower, Clasping-leaf Coneflower",Woodland and karst upland systems,Mesic Canyons & Seeps,Deep Clay Prairie; Riparian Banks,ravine/canyon/depression; limestone/caliche/calcareous; deep clay/swale; disturbed/roadside/ditch; moist mesic; shade/part shade,"ditches/ravines/depressions, moist/high water","Ditches, Ravines, Depressions","Various soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous",Moist; High; Part Shade; Medium,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FAC FACW FAC FAC FACU FACU FAC | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DRAM,https://plants.usda.gov/home/basicSearchResults?searchString=Dracopis+amplexicaulis,https://floranorthamerica.org/Special:Search?search=Dracopis+amplexicaulis,https://floranorthamerica.org/Dracopis_amplexicaulis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,dracopis-amplexicaulis
75,Dyschoriste linearis,Dyschoriste linearis,"Snake Herb, Polkadots, Narrowleaf Dyschoriste",Upland prairie and open grassland systems,Shallow Upland Prairie,Karst Outcrops,dry upland prairie slope,dry upland prairie slope,"Found on rocky-grassy slopes, silty flats or above caprock in most of the western two thirds of Texas. Well-drained sand, loam, clay, limestone.","a variety of sandy, silty, or rocky soils with good drainage","Moist , Wet; Low; Sun",,Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=DYLI,https://plants.usda.gov/home/basicSearchResults?searchString=Dyschoriste+linearis,https://floranorthamerica.org/Special:Search?search=Dyschoriste+linearis,https://floranorthamerica.org/Dyschoriste_linearis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,dyschoriste-linearis
76,Echinacea angustifolia,Echinacea angustifolia,"Black Samson, Black Samson Echinacea, Narrow-leaf Coneflower",Upland prairie and open grassland systems,Shallow Upland Prairie,,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Woodlands' edge, Opening, Prairie, Plains, Meadows, Pastures, Savannas","Clay Loam, Medium Loam, Sandy Loam, Clay, Sandy.","Dry; Low; Sun , Part Shade",,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=ECAN2,https://plants.usda.gov/home/basicSearchResults?searchString=Echinacea+angustifolia,https://floranorthamerica.org/Special:Search?search=Echinacea+angustifolia,https://floranorthamerica.org/Echinacea_angustifolia,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,echinacea-angustifolia
